s,n,t,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,T,gpa,y,FR
MACS,203,Contemporary Movies,0,4,27,18,4,1,0,0,1,1,0,0,1,0,57,3.3807017543859645,202101,0.07017543859649122
MACS,260,Film Production,9,34,2,0,0,1,0,0,0,0,0,0,0,0,46,3.9567391304347823,202101,0.9347826086956522
MACS,264,Creative and Info Economies,0,6,2,11,0,0,0,0,0,0,3,0,0,0,22,3.225909090909091,202101,0.2727272727272727
MACS,320,Popular Culture,0,12,1,20,5,1,1,1,0,0,0,0,0,0,41,3.4212195121951217,202101,0.2926829268292683
MACS,351,Social Aspects of Media,0,9,2,4,9,5,1,5,1,0,1,0,1,0,38,2.947631578947368,202101,0.23684210526315788
MACS,356,Sex & Gender in Popular Media,2,13,4,0,8,0,0,6,0,0,1,0,2,0,36,3.102222222222222,202101,0.4166666666666667
MACS,361,Film Theory and Criticism,1,2,12,10,2,0,0,0,0,0,0,5,2,0,34,2.902647058823529,202101,0.08823529411764706
MACS,372,Screenwriting,8,14,1,2,0,0,0,1,0,0,0,0,0,0,26,3.858846153846154,202101,0.8461538461538461
MATH,103,Theory of Arithmetic,3,29,0,6,6,0,1,0,0,0,1,0,0,0,46,3.6806521739130433,202101,0.6956521739130435
MATH,112,Algebra,5,10,4,4,5,7,7,10,7,2,1,2,1,0,65,2.6875384615384617,202101,0.23076923076923078
MATH,115,Preparation for Calculus,3,32,0,19,35,1,6,22,0,2,6,0,5,0,131,2.8822900763358783,202101,0.26717557251908397
MATH,124,Finite Mathematics,3,5,14,18,7,7,5,1,2,3,2,0,2,0,69,2.98536231884058,202101,0.11594202898550725
MATH,181,A Mathematical World,0,6,6,1,6,3,1,1,0,2,1,0,0,0,27,3.087037037037037,202101,0.2222222222222222
MATH,199,Undergraduate Open Seminar,0,208,10,3,2,3,2,1,1,0,0,0,3,0,233,3.8670815450643774,202101,0.8927038626609443
MATH,213,Basic Discrete Mathematics,6,15,12,16,14,7,6,10,6,2,4,9,5,0,112,2.6669642857142857,202101,0.1875
MATH,220,Calculus,88,97,60,59,68,46,31,42,31,19,23,10,33,0,607,2.877199341021417,202101,0.30477759472817134
MATH,225,Introductory Matrix Theory,28,40,7,18,15,33,54,33,8,11,14,6,12,0,279,2.611362007168459,202101,0.24372759856630824
MATH,231,Calculus II,204,310,150,92,109,59,55,54,49,10,20,5,16,0,1133,3.3115798764342457,202101,0.45366284201235657
MATH,234,Calculus for Business I,11,120,106,107,92,48,27,34,20,16,14,6,8,0,609,3.082266009852217,202101,0.21510673234811165
MATH,241,Calculus III,123,163,118,104,62,42,54,55,33,17,11,7,25,0,814,3.133599508599509,202101,0.35135135135135137
MATH,285,Intro Differential Equations,111,283,28,28,38,36,24,17,5,3,3,1,9,0,586,3.5632252559726956,202101,0.6723549488054608
MATH,347,Fundamental Mathematics,18,66,10,16,18,4,4,3,1,0,1,0,1,0,142,3.582042253521127,202101,0.5915492957746479
MATH,402,Non Euclidean Geometry,3,3,3,1,5,1,2,2,0,0,1,0,2,0,23,2.8552173913043477,202101,0.2608695652173913
MATH,412,Graph Theory,8,8,9,7,4,3,4,1,8,4,2,1,0,0,59,2.9325423728813553,202101,0.2711864406779661
MATH,413,Intro to Combinatorics,6,5,2,1,2,4,2,3,0,5,1,2,3,0,36,2.5277777777777777,202101,0.3055555555555556
MATH,415,Applied Linear Algebra,66,286,135,69,78,40,33,51,20,21,52,0,21,0,872,3.1722935779816517,202101,0.4036697247706422
MATH,416,Abstract Linear Algebra,17,10,4,4,2,0,0,2,2,0,0,2,3,0,46,3.2756521739130435,202101,0.5869565217391305
MATH,441,Differential Equations,13,20,18,16,19,13,10,11,4,1,2,0,6,0,133,2.995187969924812,202101,0.24812030075187969
MATH,442,Intro Partial Diff Equations,5,23,9,6,11,9,2,3,2,1,1,1,0,0,73,3.2745205479452055,202101,0.3835616438356164
MATH,444,Elementary Real Analysis,6,13,4,6,3,2,0,1,3,0,5,0,4,0,47,2.9151063829787236,202101,0.40425531914893614
MATH,446,Applied Complex Variables,12,14,10,6,6,2,3,2,0,0,1,0,0,0,56,3.500178571428571,202101,0.4642857142857143
MATH,447,Real Variables,4,4,3,4,4,1,1,2,0,0,1,0,0,0,24,3.26375,202101,0.3333333333333333
MATH,482,Linear Programming,3,5,3,1,2,2,0,3,2,0,1,1,0,0,23,2.986521739130435,202101,0.34782608695652173
MATH,484,Nonlinear Programming,4,8,3,0,2,0,0,3,3,0,1,1,0,0,25,3.1075999999999997,202101,0.48
MBA,548,Global Strategy,0,264,82,52,35,24,12,8,2,2,2,0,8,0,491,3.5664765784114056,202101,0.5376782077393075
MBA,551,Strategic Innovation,0,1090,129,16,44,10,6,7,1,0,1,0,10,0,1314,3.863059360730593,202101,0.8295281582952816
MCB,100,Introductory Microbiology,1,25,82,74,35,12,7,6,5,2,0,0,2,0,251,3.2976892430278886,202101,0.10358565737051793
MCB,101,Intro Microbiology Laboratory,11,24,17,28,12,13,15,6,3,4,2,1,2,0,138,3.0890579710144923,202101,0.2536231884057971
MCB,150,Molec & Cellular Basis of Life,45,95,118,112,75,27,12,6,4,5,1,2,1,0,503,3.4169781312127236,202101,0.2783300198807157
MCB,151,Molec & Cellular Laboratory,80,19,4,2,3,1,0,0,0,1,0,0,0,0,110,3.9121818181818186,202101,0.9
MCB,246,Human Anatomy & Physiology II,57,47,65,76,93,47,26,20,12,3,4,2,2,0,454,3.17636563876652,202101,0.2290748898678414
MCB,247,Human Anat & Physiol Lab II,54,40,35,44,33,27,16,21,8,1,4,4,5,0,292,3.1599657534246575,202101,0.3219178082191781
MCB,251,Exp Techniqs in Molecular Biol,19,29,20,17,14,5,3,3,2,2,0,0,1,0,115,3.446521739130435,202101,0.41739130434782606
MCB,252,"Cells, Tissues & Development",25,41,20,13,10,11,5,2,1,4,1,1,2,0,136,3.414485294117647,202101,0.4852941176470588
MCB,253,Exp Techniqs in Cellular Biol,49,54,32,23,11,1,2,1,1,2,2,0,1,0,179,3.657486033519553,202101,0.5754189944134078
MCB,301,Experimental Microbiology,4,23,23,12,16,10,7,7,3,2,1,1,2,0,111,3.1236036036036037,202101,0.24324324324324326
MCB,354,Biochem & Phys Basis of Life,11,13,7,11,9,10,6,7,8,4,2,1,1,0,90,2.9038888888888885,202101,0.26666666666666666
MCB,402,Sys & Integrative Physiology,83,51,22,7,7,2,0,0,0,0,0,0,0,0,172,3.874360465116279,202101,0.7790697674418605
MCB,406,Gene Expression & Regulation,5,25,18,7,3,2,0,0,0,0,0,0,0,0,60,3.7285,202101,0.5
MCB,410,"Dev Bio, Stem Cells, Regen Med",6,14,17,14,6,3,2,2,0,0,0,0,0,0,64,3.4949999999999997,202101,0.3125
MCB,424,Microbial Biochemistry,0,12,10,5,2,3,0,2,1,0,0,0,0,0,35,3.458,202101,0.34285714285714286
MCB,426,Bacterial Pathogenesis,0,4,3,3,6,3,1,1,0,4,3,0,2,0,30,2.522,202101,0.13333333333333333
MCB,435,Evolution of InfectiousDisease,39,3,2,0,1,0,0,0,0,0,0,0,0,0,45,3.963111111111111,202101,0.9333333333333333
MCB,450,Introductory Biochemistry,42,54,50,36,36,29,20,20,14,10,8,4,0,0,323,3.1169349845201233,202101,0.29721362229102166
MCB,462,Integrative Neuroscience,4,36,4,5,27,0,0,1,0,0,1,0,0,0,78,3.5298717948717955,202101,0.5128205128205128
MCB,480,Eukaryotic Cell Signaling,3,20,9,12,7,2,0,2,0,0,0,0,0,0,55,3.5514545454545456,202101,0.41818181818181815
ME,170,Computer-Aided Design,41,34,8,4,2,1,0,0,0,0,0,0,1,0,91,3.860989010989011,202101,0.8241758241758241
ME,200,Thermodynamics,34,53,37,16,3,4,0,1,2,1,0,1,0,0,152,3.711118421052631,202101,0.5723684210526315
ME,270,Design for Manufacturability,30,25,20,7,4,6,3,5,2,2,0,5,1,0,110,3.3733636363636363,202101,0.5
ME,310,Fundamentals of Fluid Dynamics,10,17,24,8,9,6,2,8,4,0,2,0,1,0,91,3.2426373626373626,202101,0.2967032967032967
ME,320,Heat Transfer,1,4,2,4,1,2,6,3,0,3,1,0,0,0,27,2.7396296296296296,202101,0.18518518518518517
ME,330,Engineering Materials,13,31,37,18,12,9,3,3,2,0,1,0,1,0,130,3.4545384615384616,202101,0.3384615384615385
ME,340,Dynamics of Mechanical Systems,14,47,23,13,5,3,9,3,0,0,0,1,0,0,118,3.5792372881355927,202101,0.5169491525423728
ME,360,Signal Processing,8,16,14,6,19,7,6,6,2,2,1,1,0,0,88,3.1443181818181816,202101,0.2727272727272727
ME,370,Mechanical Design I,6,33,22,12,9,7,2,1,1,0,0,0,3,0,96,3.4450000000000003,202101,0.40625
ME,371,Mechanical Design II,7,10,26,12,16,11,4,4,6,0,2,0,0,0,98,3.1641836734693873,202101,0.17346938775510204
ME,400,Energy Conversion Systems,4,8,18,5,2,3,1,0,0,1,0,0,0,0,42,3.5328571428571434,202101,0.2857142857142857
ME,412,Numerical Thermo-Fluid Mechs,4,13,2,1,2,0,1,0,0,0,0,0,0,0,23,3.782608695652174,202101,0.7391304347826086
ME,470,Senior Design Project,14,67,19,7,5,2,1,0,0,0,0,0,0,0,115,3.823565217391304,202101,0.7043478260869566
ME,471,Finite Element Analysis,1,13,5,8,11,1,1,0,0,0,1,0,2,0,43,3.2555813953488375,202101,0.32558139534883723
ME,481,Whole-Body Musculoskel Biomech,19,16,13,5,10,6,4,1,0,1,0,0,2,0,77,3.4159740259740263,202101,0.45454545454545453
ME,483,Mechanobiology,10,18,2,0,1,0,0,0,0,0,0,0,0,0,31,3.946451612903226,202101,0.9032258064516129
MSE,206,Mechanics for MatSE,7,21,13,8,5,4,5,1,0,1,3,2,0,0,70,3.3050000000000006,202101,0.4
MSE,280,Engineering Materials,3,30,9,9,6,1,1,0,0,0,1,0,1,0,61,3.5901639344262297,202101,0.5409836065573771
MSE,304,Electronic Properties of Matls,6,16,8,5,12,5,7,3,6,4,3,3,0,0,78,2.8976923076923073,202101,0.28205128205128205
MSE,308,Materials Laboratory II,4,58,14,6,1,2,3,1,0,1,0,1,0,0,91,3.7218681318681317,202101,0.6813186813186813
MSE,402,Kinetic Processes in Materials,0,15,12,42,28,6,3,6,1,0,1,0,0,0,114,3.2068421052631577,202101,0.13157894736842105
MSE,405,Microstructure Determination,0,20,19,15,13,8,3,5,2,3,1,0,2,0,91,3.135824175824176,202101,0.21978021978021978
MSE,450,Polymer Science & Engineering,4,15,4,5,10,6,1,0,0,0,1,0,0,0,46,3.4060869565217398,202101,0.41304347826086957
MSE,474,Biomaterials and Nanomedicine,1,7,13,3,2,0,0,1,0,0,0,0,0,0,27,3.6185185185185187,202101,0.2962962962962963
MUS,110,Introd Art Mus: Intl Perspect,47,35,12,7,4,4,2,5,1,2,5,0,2,0,126,3.508095238095239,202101,0.6507936507936508
MUS,133,Introduction to World Music,454,51,17,16,7,10,7,6,4,1,3,3,7,0,586,3.7964163822525596,202101,0.8617747440273038
MUS,240,Orientation Mus Tchg Lrng K-HS,12,5,2,1,1,0,0,1,0,0,0,0,0,0,22,3.803181818181818,202101,0.7727272727272727
MUS,314,The History of Music II,32,17,15,9,10,7,3,3,4,0,2,2,1,0,105,3.359238095238095,202101,0.4666666666666667
MUS,434,Assessment/Eval in Music Ed,0,29,4,2,1,0,2,0,0,0,1,0,0,0,39,3.7435897435897436,202101,0.7435897435897436
MUSC,462,University Chorus,1,19,2,0,1,0,0,0,1,0,0,0,1,0,25,3.6804,202101,0.8
MUSC,464,Women's Glee Club,7,33,0,0,0,0,0,0,0,0,0,0,1,0,41,3.902439024390244,202101,0.975609756097561
MUSC,465,Men's Glee Club,0,32,0,0,1,0,0,0,0,0,0,0,0,0,33,3.9696969696969697,202101,0.9696969696969697
MUSC,481,Wind Orchestra,0,46,0,0,2,1,1,1,0,0,1,0,2,0,54,3.6666666666666665,202101,0.8518518518518519
MUSE,250,The World Through Museums,3,24,7,2,6,1,2,0,0,0,0,0,3,0,48,3.451666666666666,202101,0.5625
NPRE,101,Introduction to Energy Sources,1,9,5,7,6,4,1,2,0,0,1,2,2,0,40,2.97525,202101,0.25
NPRE,199,Undergraduate Seminar,23,6,2,2,0,0,0,0,0,0,0,0,0,0,33,3.9393939393939394,202101,0.8787878787878788
NPRE,247,Modeling Nuclear Energy System,1,3,2,4,5,3,3,0,1,2,0,1,0,0,25,2.8664,202101,0.16
NPRE,402,Nuclear Power Engineering,26,36,19,16,7,5,4,2,0,0,0,0,0,0,115,3.640695652173913,202101,0.5391304347826087
NPRE,470,Fuel Cells & Hydrogen Sources,15,12,5,4,0,0,0,0,0,0,0,0,1,0,37,3.7748648648648646,202101,0.7297297297297297
NPRE,475,Wind Power Systems,40,29,8,5,2,3,3,0,0,0,0,0,0,0,90,3.8112222222222223,202101,0.7666666666666667
NPRE,480,Energy and Security,5,8,5,7,0,0,0,0,0,0,0,0,0,0,25,3.7464,202101,0.52
NRES,100,Fundamentals of Env Sci,22,42,17,19,19,9,5,10,4,1,3,2,20,0,173,2.9288439306358374,202101,0.3699421965317919
NRES,101,Wildlife Conservation,15,25,8,5,4,2,5,0,3,1,2,1,0,0,71,3.436760563380282,202101,0.5633802816901409
NRES,105,Climate Change and Ecosystems,3,10,18,13,23,9,7,6,0,4,3,2,28,0,126,2.320238095238095,202101,0.10317460317460317
NRES,201,Introductory Soils,2,17,15,11,24,4,2,6,1,0,0,0,0,0,82,3.276707317073171,202101,0.23170731707317074
NRES,287,Environment and Society,12,36,56,23,21,21,4,1,4,0,4,0,9,0,191,3.220837696335079,202101,0.2513089005235602
NRES,325,Natural Resource Policy Mgmt,12,29,18,12,7,2,0,0,1,0,0,0,0,0,81,3.6793827160493824,202101,0.5061728395061729
NRES,407,Wildlife Population Ecology,5,14,5,5,3,3,1,0,0,0,0,0,0,0,36,3.6205555555555557,202101,0.5277777777777778
NRES,456,Integrative Ecosystem Mgmt,17,8,15,11,7,7,4,1,1,1,1,0,0,0,73,3.3793150684931508,202101,0.3424657534246575
NRES,474,Soil and Water Conservation,1,9,10,6,0,2,0,1,0,0,0,0,0,1,30,3.5868965517241382,202101,0.3448275862068966
NRES,488,Soil Fertility and Fertilizers,8,3,4,4,9,1,2,8,1,0,2,1,3,0,46,2.753695652173913,202101,0.2391304347826087
PHIL,102,Logic and Reasoning,0,81,13,11,20,15,12,19,11,4,13,9,28,0,236,2.6147033898305088,202101,0.3432203389830508
PHIL,202,Symbolic Logic,0,31,2,5,7,2,3,1,2,0,2,3,5,0,63,3.0265079365079366,202101,0.49206349206349204
PHIL,203,Ancient Philosophy,3,13,2,10,3,3,2,4,4,2,3,0,2,0,51,2.8754901960784314,202101,0.3137254901960784
PHIL,206,Early Modern Philosophy,2,11,14,6,10,3,5,2,5,0,1,3,4,0,66,2.854242424242424,202101,0.19696969696969696
PHIL,223,Minds & Machines,12,8,5,5,1,1,2,0,0,1,0,0,4,0,39,3.2476923076923074,202101,0.5128205128205128
PHIL,454,Advanced Symbolic Logic,5,4,3,1,2,1,2,2,1,0,0,0,3,0,24,2.8891666666666667,202101,0.375
PHYS,101,College Physics: Mech & Heat,24,27,17,43,33,29,27,19,18,22,15,5,7,0,286,2.6733916083916083,202101,0.17832167832167833
PHYS,102,College Physics: E&M & Modern,47,46,40,38,32,31,25,18,15,16,7,7,2,0,324,3.0135185185185183,202101,0.28703703703703703
PHYS,211,University Physics: Mechanics,234,213,131,90,80,86,57,54,60,39,17,27,7,0,1095,3.1653515981735154,202101,0.40821917808219177
PHYS,212,University Physics: Elec & Mag,129,75,32,43,32,43,37,23,34,7,7,4,5,0,471,3.1749893842887476,202101,0.43312101910828027
PHYS,213,Univ Physics: Thermal Physics,128,67,46,49,39,40,48,48,29,25,11,11,10,0,551,2.983085299455535,202101,0.35390199637023595
PHYS,214,Univ Physics: Quantum Physics,89,105,59,60,41,47,34,43,26,13,5,13,3,0,538,3.1235315985130114,202101,0.36059479553903345
PHYS,225,Relativity & Math Applications,25,11,4,29,20,12,12,4,2,3,0,4,0,0,126,3.121111111111111,202101,0.2857142857142857
PHYS,325,Classical Mechanics I,30,19,9,5,10,6,1,4,2,0,1,2,0,0,89,3.4574157303370776,202101,0.550561797752809
PHYS,326,Classical Mechanics II,1,4,11,8,5,9,3,1,3,4,0,2,0,0,51,2.876470588235294,202101,0.09803921568627451
PHYS,401,Classical Physics Lab,1,4,4,1,1,3,0,3,0,1,1,1,2,0,22,2.637272727272727,202101,0.22727272727272727
PHYS,427,Thermal & Statistical Physics,0,7,9,5,9,4,3,3,1,0,2,1,0,0,44,3.015681818181818,202101,0.1590909090909091
PHYS,435,Electromagnetic Fields I,11,19,14,15,7,9,3,2,0,0,0,0,0,0,80,3.4668750000000004,202101,0.375
PHYS,436,Electromagnetic Fields II,1,9,6,1,8,2,0,2,0,0,0,0,0,0,29,3.403103448275862,202101,0.3448275862068966
PHYS,460,Condensed Matter Physics,6,6,6,5,3,0,1,1,0,0,0,0,0,0,28,3.5714285714285707,202101,0.42857142857142855
PHYS,486,Quantum Physics I,7,9,14,4,5,5,1,2,2,1,0,0,0,0,50,3.361,202101,0.32
PHYS,487,Quantum Physics II,6,11,7,12,2,1,6,3,0,1,1,1,0,0,51,3.241176470588235,202101,0.3333333333333333
PHYS,560,Condensed Matter Physics I,12,17,1,0,1,0,0,0,0,0,0,0,0,0,31,3.9570967741935483,202101,0.9354838709677419
PLPA,200,"Plants, Pathogens, and People",1,162,0,0,17,0,0,5,0,0,0,0,0,0,185,3.854054054054054,202101,0.8810810810810811
PS,100,Intro to Political Science,31,34,29,9,13,5,4,2,2,1,1,2,3,0,136,3.449117647058823,202101,0.47794117647058826
PS,101,Intro to US Gov & Pol,37,28,14,9,5,4,3,5,1,0,1,2,7,0,116,3.345086206896552,202101,0.5603448275862069
PS,199,Drones and Asymmetric Warfare,0,23,4,3,4,1,0,0,0,0,0,0,0,0,35,3.7525714285714287,202101,0.6571428571428571
PS,201,US Racial & Ethnic Politics,84,59,30,18,23,5,4,8,2,7,1,1,15,0,257,3.361984435797665,202101,0.556420233463035
PS,220,Intro to Public Policy,11,74,2,8,26,0,2,9,0,0,4,0,14,0,150,3.190933333333333,202101,0.5666666666666667
PS,230,Intro to Pol Research,15,14,8,2,7,2,1,1,0,1,1,3,3,0,58,3.2246551724137937,202101,0.5
PS,241,Comp Politics in Dev Nations,9,30,19,12,22,4,4,4,4,0,0,0,7,0,115,3.1858260869565216,202101,0.3391304347826087
PS,302,The US Constitution II,0,18,11,19,17,14,0,2,1,0,0,0,0,0,82,3.2889024390243904,202101,0.21951219512195122
PS,305,The US Supreme Court,9,11,9,0,0,0,0,0,1,0,0,0,1,0,31,3.7,202101,0.6451612903225806
PS,320,Public Opinion,0,25,8,9,21,5,5,3,2,0,0,0,1,0,79,3.248987341772152,202101,0.31645569620253167
PS,370,Justice in the Law,46,17,16,5,1,1,0,0,1,0,0,0,2,0,89,3.760786516853933,202101,0.7078651685393258
PS,398,Strategic Interntl Relations,0,23,15,1,0,0,0,0,0,0,0,0,0,0,39,3.8558974358974365,202101,0.5897435897435898
PSYC,100,Intro Psych,130,288,97,43,34,37,12,12,11,7,4,6,45,0,726,3.387920110192837,202101,0.5757575757575758
PSYC,201,Intro to Social Psych,51,62,58,39,25,24,5,9,7,2,5,4,11,0,302,3.2632119205298014,202101,0.3741721854304636
PSYC,210,Behavioral Neuroscience,18,20,10,11,25,8,8,19,10,10,11,2,15,0,167,2.5189820359281434,202101,0.2275449101796407
PSYC,216,Child Psych,105,53,28,9,17,11,9,11,7,3,5,6,6,0,270,3.38062962962963,202101,0.5851851851851851
PSYC,224,Cognitive Psych,0,163,0,0,86,0,0,23,0,0,4,0,5,0,281,3.416370106761566,202101,0.5800711743772242
PSYC,230,Perception & Sensory Processes,174,38,18,19,14,4,1,10,6,4,4,0,8,0,300,3.5722666666666663,202101,0.7066666666666667
PSYC,235,Intro to Statistics,8,22,9,9,10,7,3,6,4,0,0,3,9,0,90,2.8818888888888887,202101,0.3333333333333333
PSYC,238,Psychopathol & Probs in Living,14,55,40,46,41,28,26,17,14,6,3,1,26,0,317,2.849684542586751,202101,0.21766561514195584
PSYC,239,Community Psych,4,45,10,4,4,1,1,3,1,1,2,0,1,0,77,3.5587012987012985,202101,0.6363636363636364
PSYC,245,Industrial Org Psych,45,30,11,11,7,0,5,8,2,1,1,0,12,0,133,3.243007518796992,202101,0.5639097744360902
PSYC,248,Learning and Memory,0,184,0,0,5,0,0,5,0,0,1,0,1,0,196,3.8877551020408165,202101,0.9387755102040817
PSYC,250,Psych of Personality,23,11,14,13,12,5,8,7,3,4,3,1,6,0,110,2.969636363636363,202101,0.3090909090909091
PSYC,302,Applied Neuroscience,19,27,13,15,12,4,3,5,2,1,1,3,1,0,106,3.3302830188679247,202101,0.4339622641509434
PSYC,318,Psych of the Infant,16,21,20,5,8,2,2,0,0,1,1,0,0,0,76,3.6102631578947366,202101,0.4868421052631579
PSYC,328,Psychology of Gender,13,24,31,19,26,10,2,7,2,0,1,2,1,0,138,3.290434782608695,202101,0.26811594202898553
PSYC,331,Cognitive Psych Lab,0,32,0,0,3,0,0,0,0,0,1,0,4,0,40,3.45,202101,0.8
PSYC,341,CounselCenterParaProfessional,0,16,2,0,1,0,1,1,1,0,0,0,0,0,22,3.651818181818182,202101,0.7272727272727273
PSYC,363,Developmental Child Psych Lab,2,35,10,2,0,0,0,0,1,2,0,0,1,0,53,3.6922641509433958,202101,0.6981132075471698
PSYC,379,Clinical/Abnormal Psych Lab,0,56,15,5,5,5,1,2,0,0,1,1,0,0,91,3.648901098901099,202101,0.6153846153846154
PSYC,404,Cognitive Neuroscience,20,17,5,5,1,0,2,0,1,1,0,0,0,0,52,3.7242307692307692,202101,0.7115384615384616
PSYC,414,"Brain, Learning, and Memory",0,21,19,12,11,6,4,5,2,5,1,1,2,0,89,3.0751685393258428,202101,0.23595505617977527
PSYC,455,Organizational Psych,0,16,11,8,5,3,1,1,1,0,0,1,2,0,49,3.2793877551020403,202101,0.32653061224489793
PSYC,465,Personality and Soc Dev,7,26,7,7,21,7,6,6,2,1,0,0,1,0,91,3.2235164835164833,202101,0.3626373626373626
PSYC,468,Psych and Law,12,37,20,12,10,5,7,6,2,1,3,0,5,0,120,3.239083333333333,202101,0.4083333333333333
PSYC,507,Statistical Methods II,0,20,0,0,0,0,0,1,0,0,0,0,0,0,21,3.9047619047619047,202101,0.9523809523809523
REHB,330,Disability in American Society,85,55,7,4,35,5,7,6,3,1,4,1,12,0,225,3.3630222222222224,202101,0.6222222222222222
REL,109,Religion & Society in West II,65,2,6,1,5,0,2,2,0,0,0,0,4,0,87,3.643793103448276,202101,0.7701149425287356
REL,110,World Religions,191,108,51,25,26,7,14,10,8,4,2,4,25,0,475,3.450715789473684,202101,0.6294736842105263
REL,132,Zen,3,8,6,2,0,3,0,0,0,0,0,0,0,0,22,3.6677272727272725,202101,0.5
REL,208,Cultures & Lits of South Asia,0,41,2,0,2,0,0,0,0,0,0,1,0,0,46,3.869782608695652,202101,0.8913043478260869
REL,223,The Qur'an (Koran),1,6,4,5,2,4,3,2,1,0,0,0,2,0,30,2.955666666666666,202101,0.23333333333333334
RHET,233,Adv Rhetoric & Composition,22,30,12,3,11,3,1,0,2,0,1,0,2,0,87,3.5598850574712633,202101,0.5977011494252874
RST,100,RST in Modern Society,51,45,39,21,14,13,8,5,9,6,1,1,25,0,238,3.0549999999999997,202101,0.40336134453781514
RST,101,Orientation to RST,10,5,6,4,2,2,3,3,2,3,0,1,2,0,43,2.9690697674418605,202101,0.3488372093023256
RST,120,"Park, Recreation & Environment",25,28,6,9,13,3,3,3,0,0,0,2,2,0,94,3.4609574468085103,202101,0.5638297872340425
RST,130,Foundations of Sport Mgt,0,23,5,8,8,4,1,2,1,1,1,0,13,0,67,2.7164179104477615,202101,0.34328358208955223
RST,200,Leadership in RST,0,53,0,0,16,0,0,7,0,0,2,1,4,0,83,3.3333734939759037,202101,0.6385542168674698
RST,210,Management in RST,3,9,14,7,12,4,5,6,2,1,3,0,2,0,68,2.951323529411765,202101,0.17647058823529413
RST,216,Technology in RST,8,25,29,7,4,4,4,2,0,0,1,0,1,0,85,3.514588235294118,202101,0.38823529411764707
RST,230,Diversity in RST,161,86,70,47,33,25,19,7,18,3,7,5,13,0,494,3.380222672064777,202101,0.5
RST,240,Finance in RST,17,15,19,10,13,8,3,6,6,2,2,5,1,0,107,3.069252336448599,202101,0.29906542056074764
RST,242,Nature and American Culture,0,663,0,0,92,0,0,39,0,0,25,0,37,0,856,3.5408878504672896,202101,0.7745327102803738
RST,255,Ethical Issues in RST,0,34,0,0,19,0,0,15,0,0,2,0,9,0,79,2.848101265822785,202101,0.43037974683544306
RST,260,Disability in RST,14,7,7,6,3,4,4,4,1,0,3,4,5,0,62,2.806774193548387,202101,0.3387096774193548
RST,301,Sport Brand Management,1,7,3,6,7,2,1,0,0,0,2,0,0,0,29,3.229655172413793,202101,0.27586206896551724
RST,316,Human Development and RST,12,23,10,3,4,6,1,2,2,0,1,0,2,0,66,3.414848484848485,202101,0.5303030303030303
RST,325,Marketing in RST,20,16,12,6,1,0,3,0,1,0,1,0,2,0,62,3.559354838709677,202101,0.5806451612903226
RST,340,Facility Management in RST,24,6,6,1,1,1,0,0,0,0,0,0,0,0,39,3.8723076923076927,202101,0.7692307692307693
RST,354,Legal Aspects of Sport,1,14,15,3,9,0,1,2,0,0,0,1,0,0,46,3.457391304347826,202101,0.32608695652173914
RST,370,Research Methods & Analysis,5,16,1,12,4,0,3,1,0,1,0,0,0,0,43,3.487209302325582,202101,0.4883720930232558
RST,410,Strategic Thinking in RST,0,12,8,9,7,4,1,3,0,0,0,1,0,0,45,3.289111111111111,202101,0.26666666666666666
RST,429,Contemporary Issues in RST,0,13,7,2,14,1,3,1,1,1,1,0,0,0,44,3.2274999999999996,202101,0.29545454545454547
RST,465,Event Implementation in RST,13,6,6,0,4,3,1,1,1,0,0,0,0,0,35,3.5437142857142856,202101,0.5428571428571428
RST,480,Orientation to Internship,0,47,6,1,10,2,1,3,0,0,0,0,1,0,71,3.6200000000000006,202101,0.6619718309859155
RST,515,Marketing in RST,11,8,5,1,3,0,0,0,0,1,0,0,1,0,30,3.600333333333333,202101,0.6333333333333333
SBC,504,Managing Projects & Teams,29,20,7,7,2,3,0,0,0,0,0,0,1,0,69,3.753768115942029,202101,0.7101449275362319
SBC,506,Measurement and Evaluation,41,10,3,4,6,4,2,1,0,0,0,1,0,0,72,3.6713888888888895,202101,0.7083333333333334
SCAN,225,Vikings to Volvos: Scandinavia,2,10,11,1,2,1,0,0,0,0,0,0,1,0,28,3.5846428571428572,202101,0.42857142857142855
