,Year,Term,Subject,Number,Course Title,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Total
12765,2020,1,BTW,261,Principles Tech Comm,4,10,4,1,0,1,0,0,2,0,0,0,0,0,22
12766,2020,1,BUS,199,Coaching for Success,23,2,2,0,1,0,0,0,0,0,0,0,0,0,28
12767,2020,1,BUS,201,Business Dynamics,60,317,32,7,6,2,3,1,1,3,0,0,1,0,433
12768,2020,1,BUS,301,Business in Action,2,14,3,2,0,0,0,0,0,0,0,0,0,0,21
12769,2020,1,CEE,201,Systems Engrg & Economics,34,15,23,14,9,4,0,1,4,1,2,0,3,0,110
12770,2020,1,CEE,202,Engineering Risk & Uncertainty,13,17,12,8,7,8,2,1,0,0,0,0,0,0,68
12771,2020,1,CEE,300,Behavior of Materials,0,5,6,6,15,12,8,8,1,2,2,2,1,0,68
12772,2020,1,CEE,330,Environmental Engineering,11,31,24,14,10,5,0,0,0,0,0,0,0,0,95
12773,2020,1,CEE,350,Water Resources Engineering,4,8,5,2,1,1,2,2,0,0,0,0,0,0,25
12774,2020,1,CEE,360,Structural Engineering,13,21,13,6,3,0,0,0,0,0,0,0,0,0,56
12775,2020,1,CEE,380,Geotechnical Engineering,5,23,6,8,17,4,1,6,4,0,2,0,1,0,77
12776,2020,1,CEE,460,Steel Structures I,11,21,8,2,2,4,0,1,0,0,0,0,2,0,51
12777,2020,1,CEE,461,Reinforced Concrete I,1,2,6,5,8,3,0,0,0,0,0,0,0,0,25
12778,2020,1,CHBE,221,Principles of CHE,5,29,16,18,19,7,13,8,5,0,3,0,1,0,124
12779,2020,1,CHBE,321,Thermodynamics,2,14,3,6,9,3,2,7,5,0,3,0,1,0,55
12780,2020,1,CHBE,421,Momentum and Heat Transfer,0,30,27,22,17,6,0,2,3,0,1,1,0,0,109
12781,2020,1,CHBE,422,Mass Transfer Operations,3,4,2,6,8,2,6,2,2,0,0,0,0,0,35
12782,2020,1,CHBE,430,Unit Operations Laboratory,0,0,20,24,14,9,3,1,0,0,0,0,0,0,71
12783,2020,1,CHBE,431,Process Design,2,6,8,14,35,14,2,0,0,0,0,0,0,0,81
12784,2020,1,CHBE,440,Process Control and Dynamics,1,6,20,12,11,12,4,2,2,0,0,0,0,0,70
12785,2020,1,CHBE,476,Biotransport,9,30,20,4,11,2,0,0,0,0,0,0,0,0,76
12786,2020,1,CHEM,101,Introductory Chemistry,24,153,63,101,134,91,76,76,52,24,23,17,51,0,885
12787,2020,1,CHEM,102,General Chemistry I,51,148,149,191,246,190,228,209,132,52,49,33,48,1,1727
12788,2020,1,CHEM,103,General Chemistry Lab I,433,580,222,171,211,72,43,46,19,18,21,5,31,0,1872
12789,2020,1,CHEM,104,General Chemistry II,40,59,65,66,99,68,57,52,52,29,25,10,8,0,630
12790,2020,1,CHEM,105,General Chemistry Lab II,85,308,129,83,64,28,25,23,4,9,2,2,3,0,765
12791,2020,1,CHEM,199,Undergraduate Open Seminar,62,314,9,3,2,5,0,1,2,0,0,1,7,0,406
12792,2020,1,CHEM,232,Elementary Organic Chemistry I,36,109,83,63,90,65,33,50,25,16,4,2,13,0,589
12793,2020,1,CHEM,233,Elementary Organic Chem Lab I,29,206,119,34,40,16,6,5,0,2,0,0,4,0,461
12794,2020,1,CHEM,236,Fundamental Organic Chem I,10,49,7,3,26,7,3,22,4,0,5,0,0,0,136
12795,2020,1,CHEM,312,Inorganic Chemistry,3,30,3,5,17,2,4,2,0,0,0,0,1,0,67
12796,2020,1,CHEM,315,Instrumental Chem Systems Lab,0,48,0,3,37,0,0,4,0,0,1,1,3,0,97
12797,2020,1,CHEM,332,Elementary Organic Chem II,7,21,21,11,19,16,10,14,8,8,3,0,1,0,139
12798,2020,1,CHEM,420,Instrumental Characterization,2,28,18,14,17,15,15,15,11,0,0,0,1,0,136
12799,2020,1,CHEM,440,Physical Chemistry Principles,4,45,6,11,16,10,5,1,0,0,0,0,0,0,98
12800,2020,1,CHEM,442,Physical Chemistry I,6,17,29,16,15,5,2,3,5,2,0,0,1,0,101
12801,2020,1,CHLH,100,Contemporary Health,42,166,76,55,82,35,15,15,11,3,11,1,26,0,538
12802,2020,1,CHLH,101,Introduction to Public Health,68,109,51,37,24,16,15,3,1,0,2,2,6,0,334
12803,2020,1,CHLH,125,Orientation KIN & Comm Health,69,49,0,0,17,0,0,8,0,0,1,0,3,0,147
12804,2020,1,CHLH,201,Public Health Research Methods,7,23,17,15,8,6,6,5,2,3,3,1,8,0,104
12805,2020,1,CHLH,206,Human Sexuality,38,198,86,34,45,26,13,16,5,3,7,2,20,0,493
12806,2020,1,CHLH,210,Community Health Organizations,27,20,8,6,7,7,6,2,3,2,1,1,2,0,92
12807,2020,1,CHLH,244,Health Statistics,23,5,4,3,3,2,0,1,0,1,0,2,0,0,44
12808,2020,1,CHLH,250,Health Care Systems,23,23,19,8,6,4,1,0,2,0,0,0,0,0,86
12809,2020,1,CHLH,260,Introduction to Medical Ethics,57,110,30,10,15,7,2,3,1,0,2,0,4,0,241
12810,2020,1,CHLH,274,Introduction to Epidemiology,22,97,131,56,40,35,14,5,12,5,3,5,31,0,456
12811,2020,1,CHLH,304,Foundations of Health Behavior,56,24,23,16,7,12,2,0,4,1,0,2,6,0,153
12812,2020,1,CHLH,380,Orientation to Internship,0,85,0,0,12,0,0,2,0,0,1,0,1,0,101
12813,2020,1,CHLH,410,Public Health Practice,48,28,17,6,8,1,0,2,0,0,0,0,0,0,110
12814,2020,1,CHLH,415,International Health,11,4,2,4,1,1,1,0,1,0,1,0,5,0,31
12815,2020,1,CHLH,421,Health Data Analysis,40,17,7,8,7,6,6,1,3,1,2,0,4,0,102
12816,2020,1,CHLH,455,Health Services Financing,64,1,4,0,2,0,1,0,0,0,0,0,0,0,72
12817,2020,1,CHLH,457,Health Planning,22,25,11,2,1,3,0,0,0,0,0,0,0,0,64
12818,2020,1,CHLH,458,Health Administration,7,26,10,4,6,3,1,1,1,0,0,1,0,0,60
12819,2020,1,CHP,396,Gender Communication,5,15,0,0,0,0,0,0,0,0,0,0,1,0,21
12820,2020,1,CI,210,Intro to Digital Learning Env,2,16,3,5,1,0,0,0,0,0,0,0,0,0,27
12821,2020,1,CI,415,"Lang Varieties,Cult,& Learning",0,56,2,0,0,0,1,0,0,0,1,0,0,0,60
12822,2020,1,CLCV,100,Vocab Building-GRK & LAT Roots,2,1,2,1,3,1,0,2,2,1,1,0,8,0,24
12823,2020,1,CLCV,102,Medical Terms-GRK & LAT Roots,94,22,23,9,7,5,2,1,2,3,3,0,6,0,177
12824,2020,1,CLCV,111,Mythology of Greece and Rome,7,38,2,0,6,1,2,3,0,0,0,0,2,0,61
12825,2020,1,CLCV,115,Mythology of Greece and Rome,72,228,6,5,19,2,3,23,0,0,4,1,13,0,376
12826,2020,1,CLCV,224,Amer Race&Ethnicity ClasicTrad,22,150,2,1,12,0,2,1,2,0,2,0,3,0,197
12827,2020,1,CLCV,231,Development of Ancient Cities,11,54,9,7,12,2,2,2,0,0,0,1,12,0,112
12828,2020,1,CLCV,444,The Archaeology of Italy,4,18,2,2,1,0,2,0,0,0,0,0,0,0,29
12829,2020,1,CMN,102,Introduction to Communication,20,95,39,4,37,4,6,11,3,1,7,0,7,0,234
12830,2020,1,CMN,210,Public Comm in Everyday Life,0,42,18,12,8,6,3,5,3,2,3,0,3,0,105
12831,2020,1,CMN,212,Intro to Organizational Comm,13,22,3,4,9,4,1,1,2,0,0,0,0,0,59
12832,2020,1,CMN,230,Intro to Interpersonal Comm,38,54,38,17,23,15,11,5,5,4,4,0,9,0,223
12833,2020,1,CMN,232,Intro to Intercultural Comm,0,67,14,11,12,7,2,7,2,0,0,0,0,0,122
12834,2020,1,CMN,250,Social Movement Communication,3,13,10,1,0,0,0,1,0,0,0,0,1,0,29
12835,2020,1,CMN,260,Intro to Health Communication,4,23,18,10,12,16,4,8,2,0,2,4,3,0,106
12836,2020,1,CMN,277,Intro to Mediated Comm,12,13,19,12,9,11,3,3,4,3,1,1,2,0,93
12837,2020,1,CMN,323,Argumentation,13,8,11,0,14,0,0,2,0,0,0,0,0,0,48
12838,2020,1,CMN,336,Family Communication,9,29,9,9,2,1,0,0,0,0,0,1,0,0,60
12839,2020,1,CMN,340,Visual Politics,14,11,12,3,4,2,2,0,0,2,0,0,0,0,50
12840,2020,1,CMN,345,Visual Media Effects,0,21,12,13,11,4,1,2,1,1,1,0,0,0,67
12841,2020,1,CMN,361,Storytelling as Oral Comm,8,11,0,1,3,0,1,2,0,0,0,0,3,0,29
12842,2020,1,CMN,368,Sexual Communication,36,60,26,24,25,4,4,8,4,0,1,2,4,0,198
12843,2020,1,CMN,462,Interpersonal Health Comm,0,15,6,1,2,1,0,2,0,0,0,0,0,0,27
12844,2020,1,CS,101,Intro Computing: Engrg & Sci,181,191,19,11,7,6,5,2,5,1,1,0,5,0,434
12845,2020,1,CS,105,Intro Computing: Non-Tech,51,150,99,78,73,49,17,24,20,6,4,3,20,0,594
12846,2020,1,CS,173,Discrete Structures,71,112,52,48,35,33,16,20,9,0,3,3,7,0,409
12847,2020,1,CS,210,Ethical & Professional Issues,2,91,8,4,7,1,0,0,0,0,0,0,0,0,113
12848,2020,1,CS,225,Data Structures,98,622,46,30,30,12,12,12,7,6,5,1,11,0,892
12849,2020,1,CS,233,Computer Architecture,141,162,4,3,32,4,3,17,1,0,9,0,5,0,381
12850,2020,1,CS,241,System Programming,96,89,17,15,19,9,12,5,4,4,4,1,4,0,279
12851,2020,1,CS,357,Numerical Methods I,25,227,20,13,21,6,11,12,15,0,1,1,10,0,362
12852,2020,1,CS,361,Prob & Stat for Computer Sci,68,48,32,23,19,9,10,6,6,3,2,1,11,0,238
12853,2020,1,CS,374,Intro to Algs & Models of Comp,10,61,43,73,65,77,66,44,48,0,6,6,8,0,507
12854,2020,1,CS,411,Database Systems,20,228,55,34,32,3,11,6,1,2,3,1,2,0,398
12855,2020,1,CS,412,Introduction to Data Mining,12,51,25,20,29,12,8,4,3,0,1,3,3,0,171
12856,2020,1,CS,418,Interactive Computer Graphics,2,29,16,13,16,5,7,10,4,0,1,0,3,0,106
12857,2020,1,CS,421,Progrmg Languages & Compilers,97,65,33,18,22,7,0,11,0,0,6,0,1,0,260
12858,2020,1,CS,425,Distributed Systems,29,91,124,51,1,2,1,1,1,0,0,0,3,0,304
12859,2020,1,CS,433,Computer System Organization,8,10,5,6,1,0,3,0,0,0,1,0,0,0,34
12860,2020,1,CS,438,Communication Networks,5,32,29,21,15,10,7,3,0,0,0,0,2,0,124
12861,2020,1,CS,440,Artificial Intelligence,78,106,37,38,16,8,11,6,5,1,3,3,3,0,315
12862,2020,1,CS,445,Computational Photography,78,33,9,4,5,4,1,0,3,1,0,1,7,0,146
12863,2020,1,CS,446,Machine Learning,25,41,19,10,15,7,5,4,2,1,0,0,3,0,132
12864,2020,1,CS,447,Natural Language Processing,5,83,10,4,6,1,2,2,1,0,0,0,3,0,117
12865,2020,1,CS,450,Numerical Analysis,25,24,18,11,14,11,13,5,5,1,3,3,4,0,137
12866,2020,1,CS,461,Computer Security I,13,12,17,23,20,5,8,7,8,0,4,0,4,0,121
12867,2020,1,CS,473,Algorithms,8,17,14,10,7,4,2,0,0,1,0,0,0,0,63
12868,2020,1,CS,498,Applied Machine Learning,18,425,8,3,6,2,2,0,2,0,0,0,4,0,470
12869,2020,1,CS,523,Advanced Operating Systems,6,15,15,6,2,0,0,0,0,0,0,0,0,0,44
12870,2020,1,CS,527,Topics in Software Engineering,6,16,4,3,2,0,0,0,0,0,0,0,0,0,31
12871,2020,1,CW,100,Intro to Creative Writing,19,17,6,1,1,2,0,0,0,0,0,0,1,0,47
12872,2020,1,DANC,100,Intro to Contemporary Dance,48,112,16,12,7,4,2,1,0,0,1,0,0,0,203
12873,2020,1,DANC,200,Explore Music through Dance,8,54,8,4,2,0,0,3,1,0,1,0,3,0,84
12874,2020,1,EALC,230,Pop Cultures Contemp East Asia,8,46,10,2,8,0,0,0,1,0,0,0,0,0,75
12875,2020,1,EALC,250,Intro to Japanese Culture,1,8,6,7,7,9,3,7,4,1,0,3,9,1,66
12876,2020,1,ECE,110,Introduction to Electronics,117,87,57,32,29,19,15,7,4,2,2,3,15,0,389
12877,2020,1,ECE,120,Introduction to Computing,15,105,68,50,34,26,10,11,5,3,5,2,6,0,340
12878,2020,1,ECE,199,Undergraduate Open Seminar,15,6,1,1,0,0,0,0,0,0,0,0,0,0,23
12879,2020,1,ECE,205,Electrical & Electronic Ckts,34,86,23,27,19,20,10,7,6,0,4,0,1,0,237
12880,2020,1,ECE,206,Electrical & Electronics Lab,16,17,2,3,2,3,0,1,2,1,0,0,1,0,48
12881,2020,1,ECE,210,Analog Signal Processing,23,28,24,41,42,37,23,28,27,8,9,8,15,0,313
12882,2020,1,ECE,220,Computer Systems & Programming,18,33,21,26,24,11,21,9,6,6,4,5,4,0,188
12883,2020,1,ECE,310,Digital Signal Processing,7,17,21,8,41,20,2,11,8,0,13,6,4,0,158
12884,2020,1,ECE,311,Digital Signal Processing Lab,15,47,16,8,6,4,2,4,0,0,1,0,2,0,105
12885,2020,1,ECE,313,Probability with Engrg Applic,7,9,14,13,30,9,15,10,16,3,2,0,2,0,130
12886,2020,1,ECE,314,Probability in Engineering Lab,4,18,9,6,5,2,2,0,1,0,0,0,3,0,50
12887,2020,1,ECE,329,Fields and Waves I,4,7,13,8,7,8,4,9,7,6,2,0,3,0,78
12888,2020,1,ECE,330,Power Ckts & Electromechanics,3,6,6,8,7,0,1,2,5,4,1,1,2,0,46
12889,2020,1,ECE,333,Green Electric Energy,4,8,13,12,3,8,8,4,3,1,1,0,2,0,67
12890,2020,1,ECE,340,Semiconductor Electronics,7,10,6,12,16,4,12,9,7,1,6,2,7,0,99
12891,2020,1,ECE,342,Electronic Circuits,9,23,16,15,11,4,2,1,1,0,0,0,1,0,83
12892,2020,1,ECE,385,Digital Systems Laboratory,18,58,21,32,34,17,13,9,5,0,3,5,5,0,220
12893,2020,1,ECE,391,Computer Systems Engineering,6,25,25,18,18,25,10,7,6,4,2,2,6,0,154
12894,2020,1,ECE,408,Applied Parallel Programming,6,39,49,31,51,29,18,12,9,3,3,3,2,0,255
12895,2020,1,ECE,411,Computer Organization & Design,6,10,14,18,13,15,7,8,2,3,1,0,0,0,97
12896,2020,1,ECE,420,Embedded DSP Laboratory,6,7,1,3,3,0,0,0,0,0,0,0,1,0,21
12897,2020,1,ECE,438,Communication Networks,9,14,8,8,5,3,0,2,1,0,0,0,1,0,51
12898,2020,1,ECE,445,Senior Design Project Lab,2,7,21,20,25,11,12,6,0,0,1,0,1,0,106
12899,2020,1,ECE,470,Introduction to Robotics,11,17,16,16,8,9,3,3,0,0,1,0,0,0,84
12900,2020,1,ECE,486,Control Systems,0,7,7,9,0,4,3,3,0,0,0,0,0,0,33
12901,2020,1,ECE,490,Introduction to Optimization,4,12,8,7,4,2,0,0,0,0,0,0,0,0,37
12902,2020,1,ECE,515,Control System Theory & Design,12,20,3,4,1,0,0,0,0,0,0,0,0,0,40
12903,2020,1,ECON,102,Microeconomic Principles,153,1579,80,68,161,26,11,42,6,1,17,0,67,0,2211
12904,2020,1,ECON,103,Macroeconomic Principles,47,203,138,85,87,37,33,26,20,2,11,2,31,0,722
12905,2020,1,ECON,202,Economic Statistics I,3,58,0,12,47,11,3,28,6,3,6,9,8,0,194
12906,2020,1,ECON,203,Economic Statistics II,13,47,38,34,35,24,27,22,14,5,2,0,14,0,275
12907,2020,1,ECON,302,Inter Microeconomic Theory,62,75,41,44,45,29,26,23,15,9,7,5,16,0,397
12908,2020,1,ECON,303,Inter Macroeconomic Theory,16,37,23,39,28,20,25,14,2,1,1,3,4,0,213
12909,2020,1,ECON,402,American Economic History,9,3,5,3,4,3,0,4,1,1,1,0,0,0,34
12910,2020,1,ECON,411,Public Sector Economics,3,10,6,8,9,10,16,5,3,2,1,1,0,0,74
12911,2020,1,ECON,414,Urban Economics,10,4,2,3,5,2,3,2,1,0,0,0,1,0,33
12912,2020,1,ECON,415,Environmental Economics,4,11,11,6,2,7,3,5,4,2,1,2,0,0,58
12913,2020,1,ECON,418,Health Economics,2,5,5,4,5,4,5,3,1,1,0,0,0,0,35
12914,2020,1,ECON,425,Macroeconomic Policy,8,8,6,2,1,4,0,1,1,0,0,0,0,0,31
12915,2020,1,ECON,426,Monetary Economics and Policy,16,13,9,9,11,12,2,0,0,0,1,0,1,0,74
12916,2020,1,ECON,437,Game Theory,25,5,3,1,1,3,1,1,0,0,0,0,0,0,40
12917,2020,1,ECON,440,Economics of Labor Markets,22,15,10,5,4,1,0,0,2,0,0,1,1,0,61
12918,2020,1,ECON,447,Economics of the Workplace,5,21,9,3,6,5,3,4,1,0,0,2,2,0,61
12919,2020,1,ECON,448,Employee Comp & Incentives,3,15,12,9,12,5,2,2,0,0,0,0,2,0,62
12920,2020,1,ECON,450,Development Economics,0,12,5,4,2,3,0,0,2,0,1,0,0,0,29
12921,2020,1,ECON,471,Intro to Applied Econometrics,2,12,18,15,9,7,4,13,10,6,6,0,3,0,105
12922,2020,1,ECON,475,Economic Forecasting,1,32,5,5,8,1,0,9,0,0,0,0,2,0,63
12923,2020,1,ECON,490,Applied Machine Learning: Econ,0,22,4,6,0,0,1,0,0,0,1,0,0,0,34
12924,2020,1,ECON,490,Economic Growth,20,13,5,1,0,0,0,0,0,0,0,0,0,0,39
12925,2020,1,ECON,490,Tech and the Future of Jobs,4,20,0,1,0,0,0,0,0,0,0,0,0,0,25
12926,2020,1,ECON,528,Microeconomics for Business,82,1024,165,72,63,17,9,5,4,1,0,1,17,0,1460
12927,2020,1,EDUC,201,Identity and Difference in Edu,30,49,11,4,0,3,1,0,0,0,0,3,4,0,105
12928,2020,1,EDUC,202,Social Justice Sch & Society,11,40,25,19,14,2,3,2,2,0,1,0,0,0,119
12929,2020,1,ENG,598,Teaching and Leadership,0,22,0,0,4,0,0,8,0,0,0,0,0,0,34
12930,2020,1,ENGL,104,Introduction to Film,7,62,16,12,7,3,0,2,2,1,1,0,3,0,116
12931,2020,1,ENGL,109,Intro to Fiction-ACP,19,32,7,4,0,1,0,0,0,0,0,0,5,0,68
12932,2020,1,ENGL,115,Intro to British Literature,20,2,2,0,1,1,1,0,0,0,0,1,0,0,28
12933,2020,1,ENGL,119,Literature of Fantasy,2,3,6,3,2,0,1,0,0,0,2,0,3,0,22
12934,2020,1,ENGL,200,Intro to Lit and Culture,11,50,25,15,5,2,0,0,0,0,1,0,0,0,109
12935,2020,1,ENGL,202,Medieval Lit and Culture,4,21,4,0,0,0,0,1,0,0,0,0,0,0,30
12936,2020,1,ENGL,218,Introduction to Shakespeare,5,14,14,5,5,2,0,0,1,0,0,0,1,0,47
12937,2020,1,ENGL,245,The Short Story,14,6,3,1,1,0,0,0,0,0,0,1,1,0,27
12938,2020,1,ENGL,250,19th-Century American Fiction,16,9,2,2,0,0,0,0,0,0,0,0,1,0,30
12939,2020,1,ENGL,259,Early African American Lit,5,18,0,1,2,0,0,1,0,0,0,0,0,0,27
12940,2020,1,ENGL,285,Postcolonial Lit in English,19,6,2,1,1,0,0,0,0,0,0,1,0,0,30
12941,2020,1,ENGL,301,Intro to Critical Theory,2,31,23,4,7,4,2,1,0,0,0,0,1,0,75
12942,2020,1,EOL,546,Public School Finance,0,21,8,0,2,0,0,0,0,0,0,0,1,0,32
12943,2020,1,EOL,568,"Diversity, Leadership & Policy",1,21,3,2,0,0,0,0,0,0,0,0,0,0,27
12944,2020,1,EPS,410,Professional Ethics in Educ,0,36,28,9,1,0,0,0,0,0,0,0,0,1,75
12945,2020,1,EPS,421,Racial and Ethnic Families,8,6,1,1,1,1,0,0,0,0,2,0,1,0,21
12946,2020,1,EPS,533,Global Youth and Citizenship,12,29,15,2,0,0,0,0,0,0,0,0,0,0,58
12947,2020,1,EPSY,201,Educational Psychology,121,39,13,7,10,2,2,0,1,0,0,1,4,0,200
12948,2020,1,EPSY,220,Career Theory and Practice,12,26,5,0,0,2,0,0,0,0,0,0,6,0,51
12949,2020,1,EPSY,420,Theories of Psychotherapy,0,62,10,9,2,1,2,0,2,0,1,0,3,0,92
12950,2020,1,EPSY,480,Educational Statistics,0,34,4,0,4,2,1,1,0,0,0,0,0,0,46
12951,2020,1,ESE,445,Earth Resources Sustainability,11,14,4,4,1,2,0,0,0,0,0,0,0,0,36
12952,2020,1,FIN,221,Corporate Finance,9,302,119,76,116,22,16,22,6,2,7,0,1,0,698
12953,2020,1,FIN,230,Introduction to Insurance,0,112,36,8,14,10,5,2,1,1,0,0,3,0,192
12954,2020,1,FIN,300,Financial Markets,29,42,28,18,20,10,9,11,6,4,3,0,3,0,183
12955,2020,1,FIN,321,Advanced Corporate Finance,9,43,43,29,22,6,4,6,2,2,1,0,0,0,167
12956,2020,1,FIN,392,Investment Management Academy,0,36,0,0,1,0,0,0,0,0,0,0,0,0,37
12957,2020,1,FIN,412,Options and Futures Markets,7,16,11,6,10,5,0,6,2,0,0,0,0,0,63
12958,2020,1,FIN,418,Financial Modeling,10,12,6,0,2,0,0,0,0,0,0,0,0,0,30
12959,2020,1,FIN,435,Personal Wealth Management,4,68,12,11,7,0,0,0,0,0,0,0,0,0,102
12960,2020,1,FIN,463,Investment Banking,0,31,6,3,1,0,1,0,0,0,0,0,0,0,42
12961,2020,1,FIN,500,Introduction to Finance,76,123,38,26,20,4,1,6,0,2,0,0,10,0,306
12962,2020,1,FIN,510,Big Data Analytics in Finance,1,13,2,10,2,0,0,0,0,0,0,0,0,0,28
12963,2020,1,FIN,511,Investments,49,413,184,76,107,21,6,0,0,0,0,0,13,0,869
12964,2020,1,FIN,512,Financial Derivatives,2,10,10,4,2,2,0,0,0,0,0,0,0,0,30
12965,2020,1,FIN,521,Advanced Corporate Finance,4,12,6,5,0,1,0,0,0,0,0,0,0,0,28
12966,2020,1,FR,156,Exploring Paris,0,101,11,3,1,0,1,0,1,0,0,0,5,0,123
12967,2020,1,FSHN,101,The Science of Food,9,144,8,31,26,23,11,13,3,4,4,1,14,0,291
12968,2020,1,FSHN,120,Contemporary Nutrition,18,512,0,0,159,0,0,55,0,0,7,0,8,0,759
12969,2020,1,FSHN,175,Science of Fermented Foods,1,14,5,1,4,2,2,0,0,0,0,0,0,0,29
12970,2020,1,FSHN,232,Science of Food Preparation,1,13,4,5,5,3,0,0,2,0,0,0,1,0,34
12971,2020,1,FSHN,471,Food & Industrial Microbiology,9,10,2,1,0,2,0,1,0,0,0,0,0,0,25
12972,2020,1,GEOG,101,Global Development&Environment,68,78,12,6,6,1,0,5,0,1,1,0,1,0,179
12973,2020,1,GEOG,204,Cities of the World,12,36,13,18,15,2,2,3,1,0,0,0,5,0,107
12974,2020,1,GEOG,210,Social & Environmental Issues,22,45,3,1,6,3,0,1,1,0,1,0,16,0,99
12975,2020,1,GEOG,221,Geographies of Global Conflict,0,29,2,3,0,0,0,0,0,0,0,0,0,0,34
12976,2020,1,GEOG,407,CyberGIS & Geospatial Data Sci,6,9,6,1,2,1,0,0,0,0,0,0,2,0,27
12977,2020,1,GEOL,117,The Oceans,45,41,14,12,11,3,4,1,1,0,0,0,8,0,140
12978,2020,1,GEOL,118,Natural Disasters,94,24,35,18,15,10,5,4,4,1,0,0,7,0,217
12979,2020,1,GER,251,Grimm's Fairy Tales in Context,12,23,5,1,2,1,1,1,3,0,1,0,2,0,52
12980,2020,1,GLBL,100,Intro to Global Studies,20,44,18,10,3,1,2,1,1,1,0,0,4,0,105
12981,2020,1,GLBL,240,Global Health,10,15,6,1,0,1,0,4,0,0,0,0,0,0,37
12982,2020,1,GS,101,Exploring General Studies,673,105,82,24,31,52,24,24,36,12,5,17,94,0,1179
12983,2020,1,GWS,100,Intro Gender & Women's Studies,3,51,13,5,12,6,1,1,0,1,0,0,3,0,96
12984,2020,1,GWS,201,"Race, Gender & Power",16,17,5,4,5,0,0,1,0,0,0,0,0,0,48
12985,2020,1,HDFS,105,Intro to Human Development,125,222,7,5,30,2,5,6,0,0,2,1,7,0,412
12986,2020,1,HDFS,120,Intro to Family Studies,0,107,9,16,24,5,4,11,2,1,0,0,4,0,183
12987,2020,1,HDFS,206,Early Childhood Curriculum Dev,0,19,0,0,5,0,0,2,0,0,0,0,0,0,26
12988,2020,1,HDFS,220,Families in Global Perspective,0,68,15,13,5,3,3,0,0,0,0,0,1,0,108
12989,2020,1,HDFS,225,Close Relationships,7,22,2,5,1,0,1,1,0,0,0,0,2,0,41
12990,2020,1,HDFS,290,Intro to Research Methods,5,5,10,3,4,3,1,0,0,2,0,0,0,0,33
12991,2020,1,HDFS,301,Infancy & Early Childhood,0,25,5,2,3,3,2,0,1,0,1,0,0,0,42
12992,2020,1,HDFS,310,Adult Development,7,8,1,1,2,0,1,1,0,0,0,0,0,0,21
12993,2020,1,HDFS,405,Adolescent Development,16,12,7,2,1,2,2,0,0,0,0,0,1,0,43
12994,2020,1,HIST,100,Global History,28,74,43,23,10,7,5,2,2,2,0,0,11,0,207
12995,2020,1,HIST,104,Black Music,15,87,32,7,7,3,0,5,0,1,1,0,5,0,163
12996,2020,1,HIST,120,East Asian Civilizations,2,30,13,9,15,9,2,6,1,1,1,0,6,0,95
12997,2020,1,HIST,260,History of Russia,1,15,6,6,8,3,0,1,0,0,0,0,0,0,40
12998,2020,1,HIST,263,US History of Medicine,4,11,5,2,9,2,0,1,1,0,1,0,2,0,38
12999,2020,1,HIST,269,Jewish History Since 1700,14,11,2,3,0,1,0,1,0,0,0,0,4,0,36
13000,2020,1,HIST,281,Constructing Race in America,14,37,7,3,6,2,2,1,0,0,0,0,0,0,72
13001,2020,1,HIST,283,Asian American History,4,22,3,5,5,0,0,0,1,0,0,0,3,0,43
13002,2020,1,HIST,300,Topics in Film and History,4,5,7,3,4,0,0,0,0,0,0,0,0,0,23
13003,2020,1,HORT,105,Vegetable Gardening,41,12,4,5,12,2,1,1,0,0,1,1,3,0,83
13004,2020,1,HRD,411,Instruct & Train System Design,0,61,6,7,2,1,1,0,0,0,1,0,4,0,83
13005,2020,1,HRD,472,Learning Technologies,4,51,5,2,3,0,0,0,0,0,1,0,2,0,68
13006,2020,1,IB,100,Biology in Today's World,28,35,8,4,4,5,3,3,4,1,0,1,4,0,100
13007,2020,1,IB,150,Organismal & Evolutionary Biol,34,150,78,65,86,52,27,27,17,4,5,2,8,0,555
13008,2020,1,IB,151,Organismal & Evol Biol Lab,7,80,39,26,31,6,7,13,3,3,2,0,3,0,220
13009,2020,1,IB,199,Undergraduate Open Seminar,0,68,0,0,13,0,0,6,0,0,1,0,1,0,89
13010,2020,1,IE,300,Analysis of Data,4,27,15,23,22,14,14,6,5,4,4,3,3,0,144
13011,2020,1,IE,310,Determin Models in Optmzation,2,12,9,13,10,9,4,8,9,3,2,2,2,0,85
13012,2020,1,IHLT,102,Survey of Interdisc Health,61,19,7,5,8,2,2,1,3,1,0,0,3,0,112
13013,2020,1,IHLT,375,Interdis Collab in Health Serv,18,18,6,2,3,1,0,0,1,0,0,1,0,0,50
13014,2020,1,IHLT,474,Pre-Field Experience in Health,0,57,0,0,3,0,0,1,0,0,0,0,3,0,64
13015,2020,1,IS,100,Exploring the iSchool,17,49,0,1,0,0,1,0,0,0,0,0,1,0,69
13016,2020,1,IS,101,Intro to Information Sciences,39,49,7,1,2,0,0,1,0,0,3,0,1,0,103
13017,2020,1,IS,202,Social Aspects Info Tech,20,64,25,19,19,11,6,4,3,0,3,0,0,0,174
13018,2020,1,IS,204,Research Design Info Sciences,1,15,5,3,1,0,1,0,0,0,0,0,2,0,28
13019,2020,1,IS,205,Program for Info Problems,0,19,0,1,1,0,0,0,0,0,0,0,2,0,23
13020,2020,1,IS,226,Introduction to HCI,6,7,12,1,1,1,0,0,0,0,0,0,0,0,28
